filename,celebrity,image_path
099_384306de.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\099_384306de.jpg
100_6882dc21.jpg,Jennifer Lawrence,Celebrity Faces Dataset\Jennifer Lawrence\100_6882dc21.jpg
001_2288a4f6.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\001_2288a4f6.jpg
002_331d0423.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\002_331d0423.jpg
003_64926b97.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\003_64926b97.jpg
004_18e08ab4.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\004_18e08ab4.jpg
005_9406f32d.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\005_9406f32d.jpg
006_8fc31fd7.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\006_8fc31fd7.jpg
007_1bc0bcd6.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\007_1bc0bcd6.jpg
008_35d1be70.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\008_35d1be70.jpg
009_f4a38fec.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\009_f4a38fec.jpg
010_610eea60.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\010_610eea60.jpg
011_c826a613.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\011_c826a613.jpg
012_563f0843.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\012_563f0843.jpg
013_f44c68a1.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\013_f44c68a1.jpg
014_68248214.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\014_68248214.jpg
015_0474556e.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\015_0474556e.jpg
016_8b4d3698.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\016_8b4d3698.jpg
017_aadefe7b.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\017_aadefe7b.jpg
018_14e5366f.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\018_14e5366f.jpg
019_3eb26944.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\019_3eb26944.jpg
020_6b7d8470.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\020_6b7d8470.jpg
021_9ab18f1b.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\021_9ab18f1b.jpg
022_a0763313.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\022_a0763313.jpg
023_4e454f96.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\023_4e454f96.jpg
024_bfac5f5b.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\024_bfac5f5b.jpg
025_4f2ec7c1.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\025_4f2ec7c1.jpg
026_20c41942.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\026_20c41942.jpg
027_2eab41f9.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\027_2eab41f9.jpg
028_ce59b46d.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\028_ce59b46d.jpg
029_30aec656.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\029_30aec656.jpg
030_ddacf348.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\030_ddacf348.jpg
031_86ed9fca.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\031_86ed9fca.jpg
032_4b3ee537.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\032_4b3ee537.jpg
033_ef398d45.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\033_ef398d45.jpg
034_52d180f0.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\034_52d180f0.jpg
035_2a1b8bcf.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\035_2a1b8bcf.jpg
036_c93144a5.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\036_c93144a5.jpg
037_f2fb045b.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\037_f2fb045b.jpg
038_081386a5.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\038_081386a5.jpg
039_13af66c8.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\039_13af66c8.jpg
040_2e8934ea.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\040_2e8934ea.jpg
041_6ec992c9.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\041_6ec992c9.jpg
042_05ce6c69.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\042_05ce6c69.jpg
043_77e393de.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\043_77e393de.jpg
044_18b89b8d.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\044_18b89b8d.jpg
045_865604b0.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\045_865604b0.jpg
046_31d6a7d8.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\046_31d6a7d8.jpg
047_6c6a66d2.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\047_6c6a66d2.jpg
048_8af82c54.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\048_8af82c54.jpg
049_9254f6f2.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\049_9254f6f2.jpg
050_6641bd32.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\050_6641bd32.jpg
051_2505e244.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\051_2505e244.jpg
052_e2e5ef6b.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\052_e2e5ef6b.jpg
053_5b42d9d9.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\053_5b42d9d9.jpg
054_50f42b56.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\054_50f42b56.jpg
055_cf9af56c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\055_cf9af56c.jpg
056_c5e6243c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\056_c5e6243c.jpg
057_ee633567.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\057_ee633567.jpg
058_7e4aeab8.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\058_7e4aeab8.jpg
059_27a0e6f1.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\059_27a0e6f1.jpg
060_3cf86eaf.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\060_3cf86eaf.jpg
061_4544a552.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\061_4544a552.jpg
062_23b3470a.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\062_23b3470a.jpg
063_bdcf4753.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\063_bdcf4753.jpg
064_aa733f0c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\064_aa733f0c.jpg
065_6f1ed846.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\065_6f1ed846.jpg
066_653f2a94.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\066_653f2a94.jpg
067_5234e510.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\067_5234e510.jpg
068_006344c5.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\068_006344c5.jpg
069_2b2270ce.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\069_2b2270ce.jpg
070_1e22daa2.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\070_1e22daa2.jpg
071_d3036d43.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\071_d3036d43.jpg
072_f2c8b6e9.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\072_f2c8b6e9.jpg
073_71584704.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\073_71584704.jpg
074_bd6f3a84.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\074_bd6f3a84.jpg
075_21e87f0f.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\075_21e87f0f.jpg
076_b28d1fac.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\076_b28d1fac.jpg
077_5cbf1ecc.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\077_5cbf1ecc.jpg
078_b7114bcb.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\078_b7114bcb.jpg
079_241963dc.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\079_241963dc.jpg
080_38c2109a.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\080_38c2109a.jpg
081_059a278c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\081_059a278c.jpg
082_742073a1.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\082_742073a1.jpg
083_16b5e7ab.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\083_16b5e7ab.jpg
084_3dcf601a.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\084_3dcf601a.jpg
085_e9f6ea07.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\085_e9f6ea07.jpg
086_f052c533.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\086_f052c533.jpg
087_f9794152.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\087_f9794152.jpg
088_1fcc7b2c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\088_1fcc7b2c.jpg
089_2f2e823a.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\089_2f2e823a.jpg
090_c5d1d9eb.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\090_c5d1d9eb.jpg
091_c3ad83af.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\091_c3ad83af.jpg
092_3943353c.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\092_3943353c.jpg
093_8cb84a89.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\093_8cb84a89.jpg
094_42a45a8d.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\094_42a45a8d.jpg
095_233dc3f2.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\095_233dc3f2.jpg
096_78a5a076.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\096_78a5a076.jpg
097_11415581.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\097_11415581.jpg
098_16b30dda.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\098_16b30dda.jpg
099_d88c0793.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\099_d88c0793.jpg
100_120c14bc.jpg,Johnny Depp,Celebrity Faces Dataset\Johnny Depp\100_120c14bc.jpg
001_5992faf7.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\001_5992faf7.jpg
002_590bb980.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\002_590bb980.jpg
003_acb20793.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\003_acb20793.jpg
004_0816d969.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\004_0816d969.jpg
005_93b2fce9.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\005_93b2fce9.jpg
006_eda1948f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\006_eda1948f.jpg
007_572cf58c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\007_572cf58c.jpg
008_6c01eb52.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\008_6c01eb52.jpg
009_07c15c37.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\009_07c15c37.jpg
010_6102c83d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\010_6102c83d.jpg
011_dbc62ba7.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\011_dbc62ba7.jpg
012_a2bb90dc.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\012_a2bb90dc.jpg
013_b59e4acc.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\013_b59e4acc.jpg
014_76fd590c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\014_76fd590c.jpg
015_3a0f9ec8.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\015_3a0f9ec8.jpg
016_211776b6.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\016_211776b6.jpg
017_fb53f84d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\017_fb53f84d.jpg
018_738a56fd.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\018_738a56fd.jpg
019_4402a7fe.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\019_4402a7fe.jpg
020_a7a653f4.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\020_a7a653f4.jpg
021_40180588.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\021_40180588.jpg
022_6cc0e508.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\022_6cc0e508.jpg
023_06dbacd1.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\023_06dbacd1.jpg
024_cc39b61d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\024_cc39b61d.jpg
025_0131eaa3.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\025_0131eaa3.jpg
026_92cdfd7c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\026_92cdfd7c.jpg
027_f8cd6e70.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\027_f8cd6e70.jpg
028_669aab36.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\028_669aab36.jpg
029_890b58a4.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\029_890b58a4.jpg
030_92cca8fa.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\030_92cca8fa.jpg
031_a92db443.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\031_a92db443.jpg
032_e3bf7f23.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\032_e3bf7f23.jpg
033_c27883e5.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\033_c27883e5.jpg
034_60fff082.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\034_60fff082.jpg
035_8e23d941.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\035_8e23d941.jpg
036_1533e4ff.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\036_1533e4ff.jpg
037_895f9cda.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\037_895f9cda.jpg
038_74aabb03.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\038_74aabb03.jpg
039_1fcf8174.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\039_1fcf8174.jpg
040_a52339de.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\040_a52339de.jpg
041_79dd00e0.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\041_79dd00e0.jpg
042_043c0405.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\042_043c0405.jpg
043_f14565e2.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\043_f14565e2.jpg
044_c2d670fb.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\044_c2d670fb.jpg
045_c36430d1.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\045_c36430d1.jpg
046_1086f507.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\046_1086f507.jpg
047_c6dd0c78.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\047_c6dd0c78.jpg
048_453e6cb3.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\048_453e6cb3.jpg
049_6cf6b364.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\049_6cf6b364.jpg
050_0c20b215.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\050_0c20b215.jpg
051_06409457.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\051_06409457.jpg
052_0d214eb0.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\052_0d214eb0.jpg
053_e8b9dd3f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\053_e8b9dd3f.jpg
054_ca0da4ca.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\054_ca0da4ca.jpg
055_30dc3531.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\055_30dc3531.jpg
056_64fde18d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\056_64fde18d.jpg
057_b1a0b23b.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\057_b1a0b23b.jpg
058_7f95baf4.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\058_7f95baf4.jpg
059_089c6dcd.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\059_089c6dcd.jpg
060_58b1413c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\060_58b1413c.jpg
061_9885f065.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\061_9885f065.jpg
062_92c7c5ef.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\062_92c7c5ef.jpg
063_c6f8603d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\063_c6f8603d.jpg
064_1b7da2f6.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\064_1b7da2f6.jpg
065_86617a5e.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\065_86617a5e.jpg
066_9c2fdc93.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\066_9c2fdc93.jpg
067_fb02357d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\067_fb02357d.jpg
068_712660e4.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\068_712660e4.jpg
069_591ac4fc.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\069_591ac4fc.jpg
070_257cc94f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\070_257cc94f.jpg
071_6e010995.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\071_6e010995.jpg
072_5372b2f8.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\072_5372b2f8.jpg
073_f39658d0.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\073_f39658d0.jpg
074_a880665b.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\074_a880665b.jpg
075_98fb973f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\075_98fb973f.jpg
076_2e9c4a35.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\076_2e9c4a35.jpg
077_9bcf9b8c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\077_9bcf9b8c.jpg
078_d36c2be3.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\078_d36c2be3.jpg
079_898bcd6c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\079_898bcd6c.jpg
080_40110c00.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\080_40110c00.jpg
081_e9a7882a.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\081_e9a7882a.jpg
082_4bbff9c3.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\082_4bbff9c3.jpg
083_a685594b.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\083_a685594b.jpg
084_25462eb9.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\084_25462eb9.jpg
085_c957f9b7.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\085_c957f9b7.jpg
086_c7665b8f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\086_c7665b8f.jpg
087_4ec19123.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\087_4ec19123.jpg
088_f6c2c5d2.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\088_f6c2c5d2.jpg
089_16077370.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\089_16077370.jpg
090_f67e981f.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\090_f67e981f.jpg
091_930fe784.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\091_930fe784.jpg
092_7716bdbb.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\092_7716bdbb.jpg
093_4876af22.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\093_4876af22.jpg
094_b043e45c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\094_b043e45c.jpg
095_8ffab61d.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\095_8ffab61d.jpg
096_32a79dde.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\096_32a79dde.jpg
097_51a924c1.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\097_51a924c1.jpg
098_f4f39b7c.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\098_f4f39b7c.jpg
099_61c7b659.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\099_61c7b659.jpg
100_6cee7c73.jpg,Kate Winslet,Celebrity Faces Dataset\Kate Winslet\100_6cee7c73.jpg
001_08194468.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\001_08194468.jpg
002_86e8aa58.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\002_86e8aa58.jpg
003_85990366.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\003_85990366.jpg
004_af012af1.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\004_af012af1.jpg
005_7fe5b764.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\005_7fe5b764.jpg
006_30010640.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\006_30010640.jpg
007_6ca7c622.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\007_6ca7c622.jpg
008_35daa4bc.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\008_35daa4bc.jpg
009_b86449f6.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\009_b86449f6.jpg
010_2f9c83bc.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\010_2f9c83bc.jpg
011_0549f94d.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\011_0549f94d.jpg
012_d7aea1e6.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\012_d7aea1e6.jpg
013_ca6af517.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\013_ca6af517.jpg
014_539eee38.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\014_539eee38.jpg
015_2872d02b.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\015_2872d02b.jpg
016_7b57be6a.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\016_7b57be6a.jpg
017_51311450.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\017_51311450.jpg
018_2c458568.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\018_2c458568.jpg
019_78627223.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\019_78627223.jpg
020_14f28bc8.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\020_14f28bc8.jpg
021_eecdee92.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\021_eecdee92.jpg
022_66e94346.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\022_66e94346.jpg
023_0367d72c.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\023_0367d72c.jpg
024_bf83d073.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\024_bf83d073.jpg
025_e5920270.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\025_e5920270.jpg
026_ecbdaaa7.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\026_ecbdaaa7.jpg
027_7094e195.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\027_7094e195.jpg
028_38a65d29.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\028_38a65d29.jpg
029_8522ebc8.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\029_8522ebc8.jpg
030_60acb78e.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\030_60acb78e.jpg
031_28a211fc.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\031_28a211fc.jpg
032_00aee064.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\032_00aee064.jpg
033_312ea9ed.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\033_312ea9ed.jpg
034_00c6d43e.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\034_00c6d43e.jpg
035_ab7cf1c4.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\035_ab7cf1c4.jpg
036_f5ea9e84.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\036_f5ea9e84.jpg
037_fe4d2d8f.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\037_fe4d2d8f.jpg
038_b52784d4.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\038_b52784d4.jpg
039_d49e8191.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\039_d49e8191.jpg
040_3a2c98cd.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\040_3a2c98cd.jpg
041_c91b0923.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\041_c91b0923.jpg
042_bfbfd7d8.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\042_bfbfd7d8.jpg
043_93a5e582.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\043_93a5e582.jpg
044_f13caf17.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\044_f13caf17.jpg
045_d074e61c.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\045_d074e61c.jpg
046_db08e5f7.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\046_db08e5f7.jpg
047_ce57f03b.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\047_ce57f03b.jpg
048_f82caaae.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\048_f82caaae.jpg
049_37f969c1.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\049_37f969c1.jpg
